cust_id,address
2011129699,株洲市芦淞区姚家坝乡同化寺村庙湾组11号
2011129721,株洲市荷塘区新华西路89号市政小区8栋107号
2011129708,株洲市荷塘区仙庾镇东山村东山组
2011129690,株洲市荷塘区蝶屏乡黄塘商品街
2011129736,株洲市石峰区田心东门办事处7号门面
2011129741,株洲市天元区黄河南路11号富景园小区11-12栋103号
2011129746,株洲市天元区马家河镇太高社区同心7号
2011129728,株洲市天元区群丰镇湘云社区三组
2011129851,株洲市芦淞区市府路17号南玉综合楼12号门面
2011129891,株洲市天元区泰山路12号8号门面
2011129933,株洲市芦淞区龙泉村友好组散户
2011129899,株洲市荷塘区荷塘铺村
2011129945,株洲市天元区黄山路388号华晨御园6栋110号
2011129874,株洲市荷塘区仙庾镇仙庾村召党组(刘光跃私房）
2011129930,株洲市荷塘区湘运南路金钩山花园495号
2011129939,株洲市天元区圆方路
2011129892,株洲市天元区泰山西路1399号龙腾国际2栋108号
2011129951,株洲市天元区珠江南路天泰小区门面
2011129903,株洲市天元区泰山西路工业大学西街16号
2011129907,株洲市天元区长江南路紫竹茗园6、8栋106号门面
2011129872,株洲市天元区马家河镇泉源村古竹组11号
2011129861,株洲市芦淞区曲尺乡碧玉花园梅园区1-9号门面
2011129894,株洲市天元区马家河镇太高村湖家组3号
2011129877,株洲市荷塘区荷塘铺乡荷塘铺村向阳组（现文化路石子头社区散户245号）
2011129878,株洲市芦淞区建宁开发区菜种组周结果私房
2011129893,株洲市芦淞区株董路9号日盛、城南星座1、2栋109号门面
2011129940,株洲市芦淞区董家塅高科园雨斯厂门面
2011129902,株洲市天元区滨江南路科艺花园6栋104号门面
2011129815,株洲市天元区泰山西路工业大学一组团学生综合服务中心A栋188号门面
2011040383,株洲市天元区韶山东路保利花园5栋5号
2011131747,株洲市天元区尚格名城13栋114号
2011131345,株洲市荷塘区红港路汽车城A区3、4栋1-205号
2011120006,株洲市天元区马家河镇新马村新付组
2011120317,株洲市天元区马家河镇浅塘村
2011131256,株洲市芦淞区龙泉村洪家冲组吴化荣私宅
2011110373,株洲市芦淞区市中兴针织服装厂正面右1号
2012000023,株洲市市辖区
2011110213,株洲市芦淞区锻压小区8号门面
2011129285,株洲市石峰区田心北门田红路112号8栋107号
2011129293,株洲市石峰区田心北门曹村田红路A-24号
2011131304,株洲市芦淞区董家塅迎新路1-5号门面
2012000024,株洲市石峰区清水路
2011131306,株洲市天元区雷打石镇私云组
2011131400,株洲市荷塘区荷塘铺村付家垄组
2011010521,株洲市芦淞区人民中路74号
2012000025,株洲市荷塘区红旗路
2011030249,株洲市公安局招待所门面
2011040286,株洲市天元区韶山东路保利怡沁园2栋19号门面
2011126453,株洲市天元区马家河镇太高社区瑶坡4号
2011070517,株洲市晨光小区5栋6号门面
2011126006,株洲市天元区泰山路朝阳花园2栋103号
2011131305,株洲市天元区三门镇株木村打鸡组
2011126268,株洲市天元区马家河镇新高塘小区26栋1-2号
2011040293,株洲市天元区黄河北路
2011126097,株洲市天元区群丰镇新街社区刘代兴私房
2011040312,株洲市天台处理处十队(一层东头)
2011126933,株洲市天元区泰山西路玉泉家园6栋1号门面
2011040342,株洲市天元区黄河南路钻石家园
2011126082,株洲市天元区湘春路226号
2011030088,株洲市芦淞区宁港商贸城副食区四线八号门面
2011030090,株洲市芦淞区食杂果品公司市场5-0号
2011030096,株洲市沿港路5号市场1-10号
2011126315,株洲市天元区黄河南路11号富景园小区11-12栋116号
2011129304,株洲市石峰区田心北门步行街5栋102号
2011126278,株洲市天元区庐山路紫苑江岸1栋17号
2011030118,株洲市芦淞区王塔冲二村2栋101号
2011030217,株洲市芦淞区建设南路2号嘉隆实业有限公司12号门面
2011126266,株洲市天元区黄河南路152号金谷公寓
2011030224,株洲市市布鞋厂批发市场55号门面
2011030225,株洲市芦淞区华隆食品厂内52号
2011030227,株洲市中南食品大市场1-东厅8号
